pokemon_id,url_page,pokemon_name,peso,altura,tipo 1,tipo 2,evolucao 1,evolucao 2,evolucao 3,evolucao 4,evolucao 5,evolucao 6,evolucao 7,evolucao 8,evolucao 9,abilidade 1,abilidade 2,abilidade 3,abilidade 4,abilidade 5,abilidade 6
475,https://pokemondb.net/pokedex/gallade,Gallade,52.0 kg ,1.6 m ,Psychic,Fighting,,,,,,,,,,Inner Focus,Justified,Sharpness,Steadfast,,
473,https://pokemondb.net/pokedex/mamoswine,Mamoswine,291.0 kg ,2.5 m ,Ice,Ground,,,,,,,,,,Thick Fat,Snow Cloak,Oblivious,,,
468,https://pokemondb.net/pokedex/togekiss,Togekiss,38.0 kg ,1.5 m ,Fairy,Flying,,,,,,,,,,Super Luck,Serene Grace,Hustle,,,
474,https://pokemondb.net/pokedex/porygon-z,Porygon-Z,34.0 kg ,0.9 m ,Normal,,,,,,,,,,,Analytic,Download,Adaptability,,,
485,https://pokemondb.net/pokedex/heatran,Heatran,430.0 kg ,1.7 m ,Fire,Steel,,,,,,,,,,Flame Body,Flash Fire,,,,
486,https://pokemondb.net/pokedex/regigigas,Regigigas,420.0 kg ,3.7 m ,Normal,,,,,,,,,,,Slow Start,,,,,
484,https://pokemondb.net/pokedex/palkia,Palkia,336.0 kg ,4.2 m ,Water,Dragon,,,,,,,,,,Telepathy,Pressure,,,,
469,https://pokemondb.net/pokedex/yanmega,Yanmega,51.5 kg ,1.9 m ,Bug,Flying,,,,,,,,,,Frisk,Tinted Lens,Speed Boost,,,
466,https://pokemondb.net/pokedex/electivire,Electivire,138.6 kg ,1.8 m ,Electric,,,,,,,,,,,Vital Spirit,Motor Drive,,,,
470,https://pokemondb.net/pokedex/leafeon,Leafeon,25.5 kg ,1.0 m ,Grass,,,,,,,,,,,Chlorophyll,Leaf Guard,,,,
465,https://pokemondb.net/pokedex/tangrowth,Tangrowth,128.6 kg ,2.0 m ,Grass,,,,,,,,,,,Regenerator,Leaf Guard,Chlorophyll,,,
472,https://pokemondb.net/pokedex/gliscor,Gliscor,42.5 kg ,2.0 m ,Ground,Flying,,,,,,,,,,Poison Heal,Sand Veil,Hyper Cutter,,,
457,https://pokemondb.net/pokedex/lumineon,Lumineon,24.0 kg ,1.2 m ,Water,,,,,,,,,,,Water Veil,Storm Drain,Swift Swim,,,
460,https://pokemondb.net/pokedex/abomasnow,Abomasnow,135.5 kg ,2.2 m ,Grass,Ice,,,,,,,,,,Snow Warning,Soundproof,,,,
462,https://pokemondb.net/pokedex/magnezone,Magnezone,180.0 kg ,1.2 m ,Electric,Steel,,,,,,,,,,Analytic,Sturdy,Magnet Pull,,,
458,https://pokemondb.net/pokedex/mantine,Mantine,220.0 kg ,2.1 m ,Water,Flying,#0458-Mantyke-https://pokemondb.net/pokedex/mantyke,,,,,,,,,Water Veil,Water Absorb,Swift Swim,,,
464,https://pokemondb.net/pokedex/rhyperior,Rhyperior,282.8 kg ,2.4 m ,Ground,Rock,,,,,,,,,,Reckless,Solid Rock,Lightning Rod,,,
463,https://pokemondb.net/pokedex/lickilicky,Lickilicky,140.0 kg ,1.7 m ,Normal,,,,,,,,,,,Cloud Nine,Oblivious,Own Tempo,,,
459,https://pokemondb.net/pokedex/snover,Snover,50.5 kg ,1.0 m ,Grass,Ice,#0460-Abomasnow-https://pokemondb.net/pokedex/abomasnow,,,,,,,,,Soundproof,Snow Warning,,,,
461,https://pokemondb.net/pokedex/sneasel,Sneasel,28.0 kg ,0.9 m ,Dark,Ice,#0903-Sneasler-https://pokemondb.net/pokedex/sneasler,#0461-Weavile-https://pokemondb.net/pokedex/weavile,,,,,,,,Pickpocket,Keen Eye,Inner Focus,,,
452,https://pokemondb.net/pokedex/drapion,Drapion,61.5 kg ,1.3 m ,Poison,Dark,,,,,,,,,,Keen Eye,Sniper,Battle Armor,,,
455,https://pokemondb.net/pokedex/carnivine,Carnivine,27.0 kg ,1.4 m ,Grass,Viridian Forest,,,,,,,,,,Levitate,,,,,
451,https://pokemondb.net/pokedex/skorupi,Skorupi,12.0 kg ,0.8 m ,Poison,Bug,#0452-Drapion-https://pokemondb.net/pokedex/drapion,,,,,,,,,Keen Eye,Sniper,Battle Armor,,,
450,https://pokemondb.net/pokedex/hippowdon,Hippowdon,300.0 kg ,2.0 m ,Ground,,,,,,,,,,,Sand Force,Sand Stream,,,,
456,https://pokemondb.net/pokedex/finneon,Finneon,7.0 kg ,0.4 m ,Water,,#0457-Lumineon-https://pokemondb.net/pokedex/lumineon,,,,,,,,,Water Veil,Storm Drain,Swift Swim,,,
448,https://pokemondb.net/pokedex/lucario,Lucario,54.0 kg ,1.2 m ,Fighting,Steel,,,,,,,,,,Adaptability,Justified,Inner Focus,Steadfast,,
446,https://pokemondb.net/pokedex/snorlax,Snorlax,460.0 kg ,2.1 m ,Normal,,#0446-Munchlax-https://pokemondb.net/pokedex/munchlax,,,,,,,,,Gluttony,Thick Fat,Immunity,,,
447,https://pokemondb.net/pokedex/riolu,Riolu,20.2 kg ,0.7 m ,Fighting,,#0448-Lucario-https://pokemondb.net/pokedex/lucario,,,,,,,,,Prankster,Inner Focus,Steadfast,,,
449,https://pokemondb.net/pokedex/hippopotas,Hippopotas,49.5 kg ,0.8 m ,Ground,,#0450-Hippowdon-https://pokemondb.net/pokedex/hippowdon,,,,,,,,,Sand Force,Sand Stream,,,,
445,https://pokemondb.net/pokedex/garchomp,Garchomp,95.0 kg ,1.9 m ,Dragon,Ground,,,,,,,,,,Sand Force,Rough Skin,Sand Veil,,,
454,https://pokemondb.net/pokedex/toxicroak,Toxicroak,44.4 kg ,1.3 m ,Poison,Fighting,,,,,,,,,,Poison Touch,Dry Skin,Anticipation,,,
453,https://pokemondb.net/pokedex/croagunk,Croagunk,23.0 kg ,0.7 m ,Poison,Fighting,#0454-Toxicroak-https://pokemondb.net/pokedex/toxicroak,,,,,,,,,Poison Touch,Dry Skin,Anticipation,,,
444,https://pokemondb.net/pokedex/gabite,Gabite,56.0 kg ,1.4 m ,Dragon,Ground,,,,,,,,,,Rough Skin,Sand Veil,,,,
443,https://pokemondb.net/pokedex/gible,Gible,20.5 kg ,0.7 m ,Dragon,Ground,#0445-Garchomp-https://pokemondb.net/pokedex/garchomp,#0444-Gabite-https://pokemondb.net/pokedex/gabite,,,,,,,,Rough Skin,Sand Veil,,,,
442,https://pokemondb.net/pokedex/spiritomb,Spiritomb,108.0 kg ,1.0 m ,Ghost,Dark,,,,,,,,,,Infiltrator,Pressure,,,,
441,https://pokemondb.net/pokedex/chatot,Chatot,1.9 kg ,0.5 m ,Normal,Flying,,,,,,,,,,Big Pecks,Tangled Feet,Keen Eye,,,
438,https://pokemondb.net/pokedex/sudowoodo,Sudowoodo,38.0 kg ,1.2 m ,Rock,,#0438-Bonsly-https://pokemondb.net/pokedex/bonsly,,,,,,,,,Rattled,Rock Head,Sturdy,,,
440,https://pokemondb.net/pokedex/chansey,Chansey,34.6 kg ,1.1 m ,Normal,14,#0242-Blissey-https://pokemondb.net/pokedex/blissey,#0440-Happiny-https://pokemondb.net/pokedex/happiny,,,,,,,,Healer,Serene Grace,Natural Cure,,,
439,https://pokemondb.net/pokedex/mr-mime,Mr. Mime,54.5 kg ,1.3 m ,Psychic,Fairy,#0866-Mr. Rime-https://pokemondb.net/pokedex/mr-rime,#0439-Mime Jr.-https://pokemondb.net/pokedex/mime-jr,,,,,,,,Ice Body,Screen Cleaner,Vital Spirit,Technician,Filter,Soundproof
423,https://pokemondb.net/pokedex/gastrodon,Gastrodon,29.9 kg ,0.9 m ,Water,Ground,,,,,,,,,,Sand Force,Storm Drain,Sticky Hold,,,
437,https://pokemondb.net/pokedex/bronzong,Bronzong,187.0 kg ,1.3 m ,Steel,Psychic,,,,,,,,,,Heavy Metal,Heatproof,Levitate,,,
422,https://pokemondb.net/pokedex/shellos,Shellos,6.3 kg ,0.3 m ,Water,212,#0423-Gastrodon-https://pokemondb.net/pokedex/gastrodon,,,,,,,,,Sand Force,Storm Drain,Sticky Hold,,,
424,https://pokemondb.net/pokedex/ambipom,Ambipom,20.3 kg ,1.2 m ,Normal,,,,,,,,,,,Skill Link,Pickup,Technician,,,
421,https://pokemondb.net/pokedex/cherrim,Cherrim,9.3 kg ,0.5 m ,Grass,,,,,,,,,,,Flower Gift,,,,,
426,https://pokemondb.net/pokedex/drifblim,Drifblim,15.0 kg ,1.2 m ,Ghost,Flying,,,,,,,,,,Flare Boost,Unburden,Aftermath,,,
425,https://pokemondb.net/pokedex/drifloon,Drifloon,1.2 kg ,0.4 m ,Ghost,Flying,#0426-Drifblim-https://pokemondb.net/pokedex/drifblim,,,,,,,,,Flare Boost,Unburden,Aftermath,,,
436,https://pokemondb.net/pokedex/bronzor,Bronzor,60.5 kg ,0.5 m ,Steel,Psychic,#0437-Bronzong-https://pokemondb.net/pokedex/bronzong,,,,,,,,,Heavy Metal,Heatproof,Levitate,,,
435,https://pokemondb.net/pokedex/skuntank,Skuntank,38.0 kg ,1.0 m ,Poison,Dark,,,,,,,,,,Keen Eye,Aftermath,Stench,,,
414,https://pokemondb.net/pokedex/burmy,Burmy,3.4 kg ,0.2 m ,Bug,,#0413-Wormadam-https://pokemondb.net/pokedex/wormadam,#0414-Mothim-https://pokemondb.net/pokedex/mothim,,,,,,,,Overcoat,Shed Skin,,,,
413,https://pokemondb.net/pokedex/wormadam,Wormadam,6.5 kg ,0.5 m ,Bug,Grass,,,,,,,,,,Overcoat,Anticipation,,,,
417,https://pokemondb.net/pokedex/pachirisu,Pachirisu,3.9 kg ,0.4 m ,Electric,Valley Windworks,,,,,,,,,,Volt Absorb,Pickup,Run Away,,,
415,https://pokemondb.net/pokedex/vespiquen,Vespiquen,38.5 kg ,1.2 m ,Bug,Flying,#0415-Combee-https://pokemondb.net/pokedex/combee,,,,,,,,,Unnerve,Pressure,,,,
420,https://pokemondb.net/pokedex/cherubi,Cherubi,3.3 kg ,0.4 m ,Grass,,#0421-Cherrim-https://pokemondb.net/pokedex/cherrim,,,,,,,,,Chlorophyll,,,,,
419,https://pokemondb.net/pokedex/floatzel,Floatzel,33.5 kg ,1.1 m ,Water,221,,,,,,,,,,Water Veil,Swift Swim,,,,
418,https://pokemondb.net/pokedex/buizel,Buizel,29.5 kg ,0.7 m ,Water,212,#0419-Floatzel-https://pokemondb.net/pokedex/floatzel,,,,,,,,,Water Veil,Swift Swim,,,,
416,https://pokemondb.net/pokedex/vespiquen,Vespiquen,38.5 kg ,1.2 m ,Bug,Flying,,,,,,,,,,Unnerve,Pressure,,,,
408,https://pokemondb.net/pokedex/rampardos,Rampardos,102.5 kg ,1.6 m ,Rock,,#0408-Cranidos-https://pokemondb.net/pokedex/cranidos,,,,,,,,,Sheer Force,Mold Breaker,,,,
407,https://pokemondb.net/pokedex/roserade,Roserade,14.5 kg ,0.9 m ,Grass,Poison,,,,,,,,,,Technician,Poison Point,Natural Cure,,,
411,https://pokemondb.net/pokedex/bastiodon,Bastiodon,149.5 kg ,1.3 m ,Rock,Steel,,,,,,,,,,Soundproof,Sturdy,,,,
406,https://pokemondb.net/pokedex/roselia,Roselia,2.0 kg ,0.3 m ,Grass,Poison,#0407-Roserade-https://pokemondb.net/pokedex/roserade,#0406-Budew-https://pokemondb.net/pokedex/budew,,,,,,,,Leaf Guard,Poison Point,Natural Cure,,,
405,https://pokemondb.net/pokedex/luxray,Luxray,42.0 kg ,1.4 m ,Electric,,,,,,,,,,,Guts,Intimidate,Rivalry,,,
409,https://pokemondb.net/pokedex/rampardos,Rampardos,102.5 kg ,1.6 m ,Rock,,,,,,,,,,,Sheer Force,Mold Breaker,,,,
412,https://pokemondb.net/pokedex/burmy,Burmy,3.4 kg ,0.2 m ,Bug,,,,,,,,,,,Overcoat,Shed Skin,,,,
410,https://pokemondb.net/pokedex/shieldon,Shieldon,57.0 kg ,0.5 m ,Rock,Steel,#0411-Bastiodon-https://pokemondb.net/pokedex/bastiodon,,,,,,,,,Soundproof,Sturdy,,,,
404,https://pokemondb.net/pokedex/luxio,Luxio,30.5 kg ,0.9 m ,Electric,,,,,,,,,,,Guts,Intimidate,Rivalry,,,
403,https://pokemondb.net/pokedex/shinx,Shinx,9.5 kg ,0.5 m ,Electric,203,#0405-Luxray-https://pokemondb.net/pokedex/luxray,#0404-Luxio-https://pokemondb.net/pokedex/luxio,,,,,,,,Guts,Intimidate,Rivalry,,,
401,https://pokemondb.net/pokedex/kricketune,Kricketune,25.5 kg ,1.0 m ,Bug,Trophy Garden,#0401-Kricketot-https://pokemondb.net/pokedex/kricketot,,,,,,,,,Technician,Swarm,,,,
400,https://pokemondb.net/pokedex/bibarel,Bibarel,31.5 kg ,1.0 m ,Normal,Water,,,,,,,,,,Moody,Unaware,Simple,,,
402,https://pokemondb.net/pokedex/kricketune,Kricketune,25.5 kg ,1.0 m ,Bug,Trophy Garden,,,,,,,,,,Technician,Swarm,,,,
399,https://pokemondb.net/pokedex/bidoof,Bidoof,20.0 kg ,0.5 m ,Normal,202,#0400-Bibarel-https://pokemondb.net/pokedex/bibarel,,,,,,,,,Moody,Unaware,Simple,,,
398,https://pokemondb.net/pokedex/staraptor,Staraptor,24.9 kg ,1.2 m ,Normal,Flying,,,,,,,,,,Reckless,Intimidate,,,,
397,https://pokemondb.net/pokedex/staravia,Staravia,15.5 kg ,0.6 m ,Normal,Flying,,,,,,,,,,Reckless,Intimidate,,,,
396,https://pokemondb.net/pokedex/starly,Starly,2.0 kg ,0.3 m ,Normal,Flying,#0398-Staraptor-https://pokemondb.net/pokedex/staraptor,#0397-Staravia-https://pokemondb.net/pokedex/staravia,,,,,,,,Reckless,Keen Eye,,,,
387,https://pokemondb.net/pokedex/turtwig,Turtwig,10.2 kg ,0.4 m ,Grass,,#0389-Torterra-https://pokemondb.net/pokedex/torterra,#0388-Grotle-https://pokemondb.net/pokedex/grotle,,,,,,,,Shell Armor,Overgrow,,,,
386,https://pokemondb.net/pokedex/deoxys,Deoxys,60.8 kg ,1.7 m ,Psychic,,,,,,,,,,,Pressure,,,,,
385,https://pokemondb.net/pokedex/jirachi,Jirachi,1.1 kg ,0.3 m ,Steel,Psychic,,,,,,,,,,Serene Grace,,,,,
395,https://pokemondb.net/pokedex/empoleon,Empoleon,84.5 kg ,1.7 m ,Water,Steel,,,,,,,,,,Defiant,Torrent,,,,
384,https://pokemondb.net/pokedex/rayquaza,Rayquaza,206.5 kg ,7.0 m ,Dragon,Flying,,,,,,,,,,Delta Stream,Air Lock,,,,
383,https://pokemondb.net/pokedex/groudon,Groudon,950.0 kg ,3.5 m ,Ground,Fire,,,,,,,,,,Desolate Land,Drought,,,,
382,https://pokemondb.net/pokedex/kyogre,Kyogre,352.0 kg ,4.5 m ,Water,,,,,,,,,,,Primordial Sea,Drizzle,,,,
381,https://pokemondb.net/pokedex/latios,Latios,60.0 kg ,2.0 m ,Dragon,Psychic,,,,,,,,,,Levitate,,,,,
379,https://pokemondb.net/pokedex/registeel,Registeel,205.0 kg ,1.9 m ,Steel,,,,,,,,,,,Light Metal,Clear Body,,,,
378,https://pokemondb.net/pokedex/regice,Regice,175.0 kg ,1.8 m ,Ice,,,,,,,,,,,Ice Body,Clear Body,,,,
380,https://pokemondb.net/pokedex/latias,Latias,40.0 kg ,1.4 m ,Dragon,Psychic,,,,,,,,,,Levitate,,,,,
377,https://pokemondb.net/pokedex/regirock,Regirock,230.0 kg ,1.7 m ,Rock,,,,,,,,,,,Sturdy,Clear Body,,,,
376,https://pokemondb.net/pokedex/metagross,Metagross,550.0 kg ,1.6 m ,Steel,Psychic,,,,,,,,,,Tough Claws,Light Metal,Clear Body,,,
374,https://pokemondb.net/pokedex/metang,Metang,202.5 kg ,1.2 m ,Steel,Psychic,#0376-Metagross-https://pokemondb.net/pokedex/metagross,#0374-Beldum-https://pokemondb.net/pokedex/beldum,,,,,,,,Light Metal,Clear Body,,,,
375,https://pokemondb.net/pokedex/metang,Metang,202.5 kg ,1.2 m ,Steel,Psychic,,,,,,,,,,Light Metal,Clear Body,,,,
373,https://pokemondb.net/pokedex/salamence,Salamence,102.6 kg ,1.5 m ,Dragon,Flying,,,,,,,,,,Aerilate,Moxie,Intimidate,,,
372,https://pokemondb.net/pokedex/shelgon,Shelgon,110.5 kg ,1.1 m ,Dragon,,,,,,,,,,,Overcoat,Rock Head,,,,
371,https://pokemondb.net/pokedex/bagon,Bagon,42.1 kg ,0.6 m ,Dragon,,#0373-Salamence-https://pokemondb.net/pokedex/salamence,#0372-Shelgon-https://pokemondb.net/pokedex/shelgon,,,,,,,,Sheer Force,Rock Head,,,,
370,https://pokemondb.net/pokedex/luvdisc,Luvdisc,8.7 kg ,0.6 m ,Water,,,,,,,,,,,Hydration,Swift Swim,,,,
369,https://pokemondb.net/pokedex/relicanth,Relicanth,23.4 kg ,1.0 m ,Water,Rock,,,,,,,,,,Sturdy,Rock Head,Swift Swim,,,
368,https://pokemondb.net/pokedex/gorebyss,Gorebyss,22.6 kg ,1.8 m ,Water,,,,,,,,,,,Hydration,Swift Swim,,,,
367,https://pokemondb.net/pokedex/huntail,Huntail,27.0 kg ,1.7 m ,Water,,,,,,,,,,,Water Veil,Swift Swim,,,,
363,https://pokemondb.net/pokedex/sealeo,Sealeo,87.6 kg ,1.1 m ,Ice,Water,#0365-Walrein-https://pokemondb.net/pokedex/walrein,#0363-Spheal-https://pokemondb.net/pokedex/spheal,,,,,,,,Oblivious,Ice Body,Thick Fat,,,
361,https://pokemondb.net/pokedex/glalie,Glalie,256.5 kg ,1.5 m ,Ice,,#0478-Froslass-https://pokemondb.net/pokedex/froslass,#0361-Snorunt-https://pokemondb.net/pokedex/snorunt,,,,,,,,Refrigerate,Moody,Ice Body,Inner Focus,,
360,https://pokemondb.net/pokedex/wobbuffet,Wobbuffet,28.5 kg ,1.3 m ,Psychic,Goldenrod City,#0360-Wynaut-https://pokemondb.net/pokedex/wynaut,,,,,,,,,Telepathy,Shadow Tag,,,,
362,https://pokemondb.net/pokedex/glalie,Glalie,256.5 kg ,1.5 m ,Ice,,,,,,,,,,,Refrigerate,Moody,Ice Body,Inner Focus,,
366,https://pokemondb.net/pokedex/clamperl,Clamperl,52.5 kg ,0.4 m ,Water,,#0368-Gorebyss-https://pokemondb.net/pokedex/gorebyss,#0367-Huntail-https://pokemondb.net/pokedex/huntail,,,,,,,,Rattled,Shell Armor,,,,
365,https://pokemondb.net/pokedex/walrein,Walrein,150.6 kg ,1.4 m ,Ice,Water,,,,,,,,,,Oblivious,Ice Body,Thick Fat,,,
364,https://pokemondb.net/pokedex/sealeo,Sealeo,87.6 kg ,1.1 m ,Ice,Water,,,,,,,,,,Oblivious,Ice Body,Thick Fat,,,
359,https://pokemondb.net/pokedex/absol,Absol,47.0 kg ,1.2 m ,Dark,,,,,,,,,,,Magic Bounce,Justified,Super Luck,Pressure,,
357,https://pokemondb.net/pokedex/tropius,Tropius,100.0 kg ,2.0 m ,Grass,Flying,,,,,,,,,,Harvest,Solar Power,Chlorophyll,,,
356,https://pokemondb.net/pokedex/dusclops,Dusclops,30.6 kg ,1.6 m ,Ghost,,,,,,,,,,,Frisk,Pressure,,,,
352,https://pokemondb.net/pokedex/kecleon,Kecleon,22.0 kg ,1.0 m ,Normal,,,,,,,,,,,Protean,Color Change,,,,
355,https://pokemondb.net/pokedex/duskull,Duskull,15.0 kg ,0.8 m ,Ghost,,#0477-Dusknoir-https://pokemondb.net/pokedex/dusknoir,#0356-Dusclops-https://pokemondb.net/pokedex/dusclops,,,,,,,,Frisk,Levitate,,,,
354,https://pokemondb.net/pokedex/banette,Banette,12.5 kg ,1.1 m ,Ghost,,,,,,,,,,,Prankster,Cursed Body,Frisk,Insomnia,,
358,https://pokemondb.net/pokedex/chimecho,Chimecho,1.0 kg ,0.6 m ,Psychic,,,,,,,,,,,Levitate,,,,,
337,https://pokemondb.net/pokedex/lunatone,Lunatone,168.0 kg ,1.0 m ,Rock,Psychic,,,,,,,,,,Levitate,,,,,
349,https://pokemondb.net/pokedex/milotic,Milotic,162.0 kg ,6.2 m ,Water,,#0349-Feebas-https://pokemondb.net/pokedex/feebas,,,,,,,,,Cute Charm,Competitive,Marvel Scale,,,
336,https://pokemondb.net/pokedex/seviper,Seviper,52.5 kg ,2.7 m ,Poison,,,,,,,,,,,Infiltrator,Shed Skin,,,,
350,https://pokemondb.net/pokedex/milotic,Milotic,162.0 kg ,6.2 m ,Water,,,,,,,,,,,Cute Charm,Competitive,Marvel Scale,,,
347,https://pokemondb.net/pokedex/armaldo,Armaldo,68.2 kg ,1.5 m ,Rock,Bug,#0347-Anorith-https://pokemondb.net/pokedex/anorith,,,,,,,,,Swift Swim,Battle Armor,,,,
348,https://pokemondb.net/pokedex/armaldo,Armaldo,68.2 kg ,1.5 m ,Rock,Bug,,,,,,,,,,Swift Swim,Battle Armor,,,,
353,https://pokemondb.net/pokedex/shuppet,Shuppet,2.3 kg ,0.6 m ,Ghost,123,#0354-Banette-https://pokemondb.net/pokedex/banette,,,,,,,,,Cursed Body,Frisk,Insomnia,,,
351,https://pokemondb.net/pokedex/castform,Castform,0.8 kg ,0.3 m ,Normal,,,,,,,,,,,Forecast,,,,,
338,https://pokemondb.net/pokedex/solrock,Solrock,154.0 kg ,1.2 m ,Rock,Psychic,,,,,,,,,,Levitate,,,,,
329,https://pokemondb.net/pokedex/vibrava,Vibrava,15.3 kg ,1.1 m ,Ground,Dragon,,,,,,,,,,Levitate,,,,,
334,https://pokemondb.net/pokedex/altaria,Altaria,20.6 kg ,1.1 m ,Dragon,Flying,,,,,,,,,,Pixilate,Cloud Nine,Natural Cure,,,
335,https://pokemondb.net/pokedex/zangoose,Zangoose,40.3 kg ,1.3 m ,Normal,,,,,,,,,,,Toxic Boost,Immunity,,,,
333,https://pokemondb.net/pokedex/swablu,Swablu,1.2 kg ,0.4 m ,Normal,Flying,#0334-Altaria-https://pokemondb.net/pokedex/altaria,,,,,,,,,Cloud Nine,Natural Cure,,,,
331,https://pokemondb.net/pokedex/cacturne,Cacturne,77.4 kg ,1.3 m ,Grass,Dark,#0331-Cacnea-https://pokemondb.net/pokedex/cacnea,,,,,,,,,Water Absorb,Sand Veil,,,,
328,https://pokemondb.net/pokedex/flygon,Flygon,82.0 kg ,2.0 m ,Ground,Dragon,#0329-Vibrava-https://pokemondb.net/pokedex/vibrava,#0328-Trapinch-https://pokemondb.net/pokedex/trapinch,,,,,,,,Levitate,,,,,
332,https://pokemondb.net/pokedex/cacturne,Cacturne,77.4 kg ,1.3 m ,Grass,Dark,,,,,,,,,,Water Absorb,Sand Veil,,,,
330,https://pokemondb.net/pokedex/flygon,Flygon,82.0 kg ,2.0 m ,Ground,Dragon,,,,,,,,,,Levitate,,,,,
323,https://pokemondb.net/pokedex/camerupt,Camerupt,220.0 kg ,1.9 m ,Fire,Ground,,,,,,,,,,Sheer Force,Anger Point,Solid Rock,Magma Armor,,
326,https://pokemondb.net/pokedex/grumpig,Grumpig,71.5 kg ,0.9 m ,Psychic,,,,,,,,,,,Gluttony,Own Tempo,Thick Fat,,,
321,https://pokemondb.net/pokedex/wailord,Wailord,398.0 kg ,14.5 m ,Water,,,,,,,,,,,Pressure,Oblivious,Water Veil,,,
320,https://pokemondb.net/pokedex/wailmer,Wailmer,130.0 kg ,2.0 m ,Water,,#0321-Wailord-https://pokemondb.net/pokedex/wailord,,,,,,,,,Pressure,Oblivious,Water Veil,,,
327,https://pokemondb.net/pokedex/spinda,Spinda,5.0 kg ,1.1 m ,Normal,,,,,,,,,,,Contrary,Tangled Feet,Own Tempo,,,
322,https://pokemondb.net/pokedex/numel,Numel,24.0 kg ,0.7 m ,Fire,Ground,#0323-Camerupt-https://pokemondb.net/pokedex/camerupt,,,,,,,,,Own Tempo,Simple,Oblivious,,,
324,https://pokemondb.net/pokedex/torkoal,Torkoal,80.4 kg ,0.5 m ,Fire,,,,,,,,,,,Shell Armor,Drought,White Smoke,,,
325,https://pokemondb.net/pokedex/spoink,Spoink,30.6 kg ,0.7 m ,Psychic,,#0326-Grumpig-https://pokemondb.net/pokedex/grumpig,,,,,,,,,Gluttony,Own Tempo,Thick Fat,,,
318,https://pokemondb.net/pokedex/sharpedo,Sharpedo,88.8 kg ,1.8 m ,Water,Dark,#0318-Carvanha-https://pokemondb.net/pokedex/carvanha,,,,,,,,,Strong Jaw,Speed Boost,Rough Skin,,,
313,https://pokemondb.net/pokedex/volbeat,Volbeat,17.7 kg ,0.7 m ,Bug,,,,,,,,,,,Prankster,Swarm,Illuminate,,,
316,https://pokemondb.net/pokedex/swalot,Swalot,80.0 kg ,1.7 m ,Poison,,#0316-Gulpin-https://pokemondb.net/pokedex/gulpin,,,,,,,,,Gluttony,Sticky Hold,Liquid Ooze,,,
319,https://pokemondb.net/pokedex/sharpedo,Sharpedo,88.8 kg ,1.8 m ,Water,Dark,,,,,,,,,,Strong Jaw,Speed Boost,Rough Skin,,,
317,https://pokemondb.net/pokedex/swalot,Swalot,80.0 kg ,1.7 m ,Poison,,,,,,,,,,,Gluttony,Sticky Hold,Liquid Ooze,,,
315,https://pokemondb.net/pokedex/roselia,Roselia,2.0 kg ,0.3 m ,Grass,Poison,,,,,,,,,,Leaf Guard,Poison Point,Natural Cure,,,
312,https://pokemondb.net/pokedex/minun,Minun,4.2 kg ,0.4 m ,Electric,,,,,,,,,,,Volt Absorb,Minus,,,,
314,https://pokemondb.net/pokedex/illumise,Illumise,17.7 kg ,0.6 m ,Bug,,,,,,,,,,,Prankster,Tinted Lens,Oblivious,,,
310,https://pokemondb.net/pokedex/manectric,Manectric,40.2 kg ,1.5 m ,Electric,,,,,,,,,,,Intimidate,Minus,Lightning Rod,Static,,
311,https://pokemondb.net/pokedex/plusle,Plusle,4.2 kg ,0.4 m ,Electric,,,,,,,,,,,Lightning Rod,Plus,,,,
309,https://pokemondb.net/pokedex/electrike,Electrike,15.2 kg ,0.6 m ,Electric,,#0310-Manectric-https://pokemondb.net/pokedex/manectric,,,,,,,,,Minus,Lightning Rod,Static,,,
307,https://pokemondb.net/pokedex/medicham,Medicham,31.5 kg ,1.3 m ,Fighting,Psychic,#0307-Meditite-https://pokemondb.net/pokedex/meditite,,,,,,,,,Pure Power,Telepathy,,,,
308,https://pokemondb.net/pokedex/medicham,Medicham,31.5 kg ,1.3 m ,Fighting,Psychic,,,,,,,,,,Pure Power,Telepathy,,,,
306,https://pokemondb.net/pokedex/aggron,Aggron,360.0 kg ,2.1 m ,Steel,Rock,,,,,,,,,,Filter,Heavy Metal,Rock Head,Sturdy,,
305,https://pokemondb.net/pokedex/lairon,Lairon,120.0 kg ,0.9 m ,Steel,Rock,,,,,,,,,,Heavy Metal,Rock Head,Sturdy,,,
304,https://pokemondb.net/pokedex/aron,Aron,60.0 kg ,0.4 m ,Steel,Rock,#0306-Aggron-https://pokemondb.net/pokedex/aggron,#0305-Lairon-https://pokemondb.net/pokedex/lairon,,,,,,,,Heavy Metal,Rock Head,Sturdy,,,
303,https://pokemondb.net/pokedex/mawile,Mawile,11.5 kg ,0.6 m ,Steel,Fairy,,,,,,,,,,Huge Power,Sheer Force,Intimidate,Hyper Cutter,,
302,https://pokemondb.net/pokedex/sableye,Sableye,11.0 kg ,0.5 m ,Dark,Ghost,,,,,,,,,,Magic Bounce,Prankster,Stall,Keen Eye,,
299,https://pokemondb.net/pokedex/nosepass,Nosepass,97.0 kg ,1.0 m ,Rock,,#0476-Probopass-https://pokemondb.net/pokedex/probopass,,,,,,,,,Sand Force,Magnet Pull,Sturdy,,,
