pokemon_id,url_page,pokemon_name,peso,altura,tipo 1,tipo 2,abilities,evolutions
0568,https://pokemondb.net/pokedex/trubbish,Trubbish,31.0 kg (68.3 lbs),0.6 m (2′00″),Poison,5,Stench|Sticky Hold|Aftermath|,#0568-Trubbish-https://pokemondb.net/pokedex/trubbish|#0568-Trubbish-https://pokemondb.net/pokedex/trubbish|#0569-Garbodor-https://pokemondb.net/pokedex/garbodor|
0565,https://pokemondb.net/pokedex/carracosta,Carracosta,81.0 kg (178.6 lbs),1.2 m (3′11″),Water,Rock,Solid Rock|Sturdy|Swift Swim|,#0564-Tirtouga-https://pokemondb.net/pokedex/tirtouga|#0564-Tirtouga-https://pokemondb.net/pokedex/tirtouga|#0565-Carracosta-https://pokemondb.net/pokedex/carracosta|
0567,https://pokemondb.net/pokedex/archeops,Archeops,32.0 kg (70.5 lbs),1.4 m (4′07″),Rock,Flying,Defeatist|,#0566-Archen-https://pokemondb.net/pokedex/archen|#0566-Archen-https://pokemondb.net/pokedex/archen|#0567-Archeops-https://pokemondb.net/pokedex/archeops|
0564,https://pokemondb.net/pokedex/tirtouga,Tirtouga,16.5 kg (36.4 lbs),0.7 m (2′04″),Water,Rock,Solid Rock|Sturdy|Swift Swim|,#0564-Tirtouga-https://pokemondb.net/pokedex/tirtouga|#0564-Tirtouga-https://pokemondb.net/pokedex/tirtouga|#0565-Carracosta-https://pokemondb.net/pokedex/carracosta|
0561,https://pokemondb.net/pokedex/sigilyph,Sigilyph,14.0 kg (30.9 lbs),1.4 m (4′07″),Psychic,Flying,Wonder Skin|Magic Guard|Tinted Lens|,
0563,https://pokemondb.net/pokedex/cofagrigus,Cofagrigus,76.5 kg (168.7 lbs),1.7 m (5′07″),Ghost,,Mummy|,#0562-Yamask-https://pokemondb.net/pokedex/yamask|#0562-Yamask-https://pokemondb.net/pokedex/yamask|#0563-Cofagrigus-https://pokemondb.net/pokedex/cofagrigus|#0562-Yamask-https://pokemondb.net/pokedex/yamask|#0562-Yamask-https://pokemondb.net/pokedex/yamask|#0867-Runerigus-https://pokemondb.net/pokedex/runerigus|
0562,https://pokemondb.net/pokedex/yamask,Yamask,1.5 kg (3.3 lbs),0.5 m (1′08″),Ghost,Ghost,Mummy|Wandering Spirit|,#0562-Yamask-https://pokemondb.net/pokedex/yamask|#0562-Yamask-https://pokemondb.net/pokedex/yamask|#0563-Cofagrigus-https://pokemondb.net/pokedex/cofagrigus|#0562-Yamask-https://pokemondb.net/pokedex/yamask|#0562-Yamask-https://pokemondb.net/pokedex/yamask|#0867-Runerigus-https://pokemondb.net/pokedex/runerigus|
0647,https://pokemondb.net/pokedex/keldeo,Keldeo,48.5 kg (106.9 lbs),1.4 m (4′07″),Water,Fighting,Justified|Justified|,
0643,https://pokemondb.net/pokedex/reshiram,Reshiram,330.0 kg (727.5 lbs),3.2 m (10′06″),Dragon,Fire,Turboblaze|,
0642,https://pokemondb.net/pokedex/thundurus,Thundurus,61.0 kg (134.5 lbs),1.5 m (4′11″),Electric,Flying,Prankster|Defiant|Volt Absorb|,
0646,https://pokemondb.net/pokedex/kyurem,Kyurem,325.0 kg (716.5 lbs),3.0 m (9′10″),Dragon,Ice,Pressure|Turboblaze|Teravolt|,
0641,https://pokemondb.net/pokedex/tornadus,Tornadus,63.0 kg (138.9 lbs),1.5 m (4′11″),Flying,,Prankster|Defiant|Regenerator|,
0640,https://pokemondb.net/pokedex/virizion,Virizion,200.0 kg (440.9 lbs),2.0 m (6′07″),Grass,Fighting,Justified|,
0644,https://pokemondb.net/pokedex/zekrom,Zekrom,345.0 kg (760.6 lbs),2.9 m (9′06″),Dragon,Electric,Teravolt|,
0709,https://pokemondb.net/pokedex/trevenant,Trevenant,71.0 kg (156.5 lbs),1.5 m (4′11″),Ghost,Grass,Natural Cure|Frisk|Harvest|,#0708-Phantump-https://pokemondb.net/pokedex/phantump|#0708-Phantump-https://pokemondb.net/pokedex/phantump|#0709-Trevenant-https://pokemondb.net/pokedex/trevenant|
0708,https://pokemondb.net/pokedex/phantump,Phantump,7.0 kg (15.4 lbs),0.4 m (1′04″),Ghost,Grass,Natural Cure|Frisk|Harvest|,#0708-Phantump-https://pokemondb.net/pokedex/phantump|#0708-Phantump-https://pokemondb.net/pokedex/phantump|#0709-Trevenant-https://pokemondb.net/pokedex/trevenant|
0645,https://pokemondb.net/pokedex/landorus,Landorus,68.0 kg (149.9 lbs),1.5 m (4′11″),Ground,Flying,Sand Force|Sheer Force|Intimidate|,
0711,https://pokemondb.net/pokedex/gourgeist,Gourgeist,12.5 kg (27.6 lbs),0.9 m (2′11″),Ghost,Grass,Pickup|Frisk|Insomnia|Pickup|Frisk|Insomnia|Pickup|Frisk|Insomnia|Pickup|Frisk|Insomnia|,#0710-Pumpkaboo-https://pokemondb.net/pokedex/pumpkaboo|#0710-Pumpkaboo-https://pokemondb.net/pokedex/pumpkaboo|#0711-Gourgeist-https://pokemondb.net/pokedex/gourgeist|
0710,https://pokemondb.net/pokedex/pumpkaboo,Pumpkaboo,5.0 kg (11.0 lbs),0.4 m (1′04″),Ghost,Grass,Pickup|Frisk|Insomnia|Pickup|Frisk|Insomnia|Pickup|Frisk|Insomnia|Pickup|Frisk|Insomnia|,#0710-Pumpkaboo-https://pokemondb.net/pokedex/pumpkaboo|#0710-Pumpkaboo-https://pokemondb.net/pokedex/pumpkaboo|#0711-Gourgeist-https://pokemondb.net/pokedex/gourgeist|
0707,https://pokemondb.net/pokedex/klefki,Klefki,3.0 kg (6.6 lbs),0.2 m (0′08″),Steel,Fairy,Prankster|Magician|,
0706,https://pokemondb.net/pokedex/goodra,Goodra,150.5 kg (331.8 lbs),2.0 m (6′07″),Dragon,Dragon,Sap Sipper|Hydration|Gooey|Sap Sipper|Shell Armor|Gooey|,#0704-Goomy-https://pokemondb.net/pokedex/goomy|#0704-Goomy-https://pokemondb.net/pokedex/goomy|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0706-Goodra-https://pokemondb.net/pokedex/goodra|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0706-Goodra-https://pokemondb.net/pokedex/goodra|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0706-Goodra-https://pokemondb.net/pokedex/goodra|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0706-Goodra-https://pokemondb.net/pokedex/goodra|
0704,https://pokemondb.net/pokedex/goomy,Goomy,2.8 kg (6.2 lbs),0.3 m (1′00″),Dragon,,Sap Sipper|Hydration|Gooey|,#0704-Goomy-https://pokemondb.net/pokedex/goomy|#0704-Goomy-https://pokemondb.net/pokedex/goomy|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0706-Goodra-https://pokemondb.net/pokedex/goodra|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0706-Goodra-https://pokemondb.net/pokedex/goodra|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0706-Goodra-https://pokemondb.net/pokedex/goodra|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0706-Goodra-https://pokemondb.net/pokedex/goodra|
0705,https://pokemondb.net/pokedex/sliggoo,Sliggoo,17.5 kg (38.6 lbs),0.8 m (2′07″),Dragon,Dragon,Sap Sipper|Hydration|Gooey|Sap Sipper|Shell Armor|Gooey|,#0704-Goomy-https://pokemondb.net/pokedex/goomy|#0704-Goomy-https://pokemondb.net/pokedex/goomy|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0706-Goodra-https://pokemondb.net/pokedex/goodra|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0706-Goodra-https://pokemondb.net/pokedex/goodra|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0706-Goodra-https://pokemondb.net/pokedex/goodra|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0705-Sliggoo-https://pokemondb.net/pokedex/sliggoo|#0706-Goodra-https://pokemondb.net/pokedex/goodra|
0756,https://pokemondb.net/pokedex/shiinotic,Shiinotic,11.5 kg (25.4 lbs),1.0 m (3′03″),Grass,Fairy,Illuminate|Effect Spore|Rain Dish|,#0755-Morelull-https://pokemondb.net/pokedex/morelull|#0755-Morelull-https://pokemondb.net/pokedex/morelull|#0756-Shiinotic-https://pokemondb.net/pokedex/shiinotic|
0753,https://pokemondb.net/pokedex/fomantis,Fomantis,1.5 kg (3.3 lbs),0.3 m (1′00″),Grass,,Leaf Guard|Contrary|,#0753-Fomantis-https://pokemondb.net/pokedex/fomantis|#0753-Fomantis-https://pokemondb.net/pokedex/fomantis|#0754-Lurantis-https://pokemondb.net/pokedex/lurantis|
0755,https://pokemondb.net/pokedex/morelull,Morelull,1.5 kg (3.3 lbs),0.2 m (0′08″),Grass,Fairy,Illuminate|Effect Spore|Rain Dish|,#0755-Morelull-https://pokemondb.net/pokedex/morelull|#0755-Morelull-https://pokemondb.net/pokedex/morelull|#0756-Shiinotic-https://pokemondb.net/pokedex/shiinotic|
0754,https://pokemondb.net/pokedex/lurantis,Lurantis,18.5 kg (40.8 lbs),0.9 m (2′11″),Grass,,Leaf Guard|Contrary|,#0753-Fomantis-https://pokemondb.net/pokedex/fomantis|#0753-Fomantis-https://pokemondb.net/pokedex/fomantis|#0754-Lurantis-https://pokemondb.net/pokedex/lurantis|
0752,https://pokemondb.net/pokedex/araquanid,Araquanid,82.0 kg (180.8 lbs),1.8 m (5′11″),Water,Bug,Water Bubble|Water Absorb|,#0751-Dewpider-https://pokemondb.net/pokedex/dewpider|#0751-Dewpider-https://pokemondb.net/pokedex/dewpider|#0752-Araquanid-https://pokemondb.net/pokedex/araquanid|
0750,https://pokemondb.net/pokedex/mudsdale,Mudsdale,920.0 kg (2028.3 lbs),2.5 m (8′02″),Ground,Blush Mountain,Own Tempo|Stamina|Inner Focus|,#0749-Mudbray-https://pokemondb.net/pokedex/mudbray|#0749-Mudbray-https://pokemondb.net/pokedex/mudbray|#0750-Mudsdale-https://pokemondb.net/pokedex/mudsdale|
0765,https://pokemondb.net/pokedex/oranguru,Oranguru,76.0 kg (167.6 lbs),1.5 m (4′11″),Normal,Psychic,Inner Focus|Telepathy|Symbiosis|,
0751,https://pokemondb.net/pokedex/dewpider,Dewpider,4.0 kg (8.8 lbs),0.3 m (1′00″),Water,Bug,Water Bubble|Water Absorb|,#0751-Dewpider-https://pokemondb.net/pokedex/dewpider|#0751-Dewpider-https://pokemondb.net/pokedex/dewpider|#0752-Araquanid-https://pokemondb.net/pokedex/araquanid|
0791,https://pokemondb.net/pokedex/solgaleo,Solgaleo,230.0 kg (507.1 lbs),3.4 m (11′02″),Psychic,Steel,Full Metal Body|,#0789-Cosmog-https://pokemondb.net/pokedex/cosmog|#0789-Cosmog-https://pokemondb.net/pokedex/cosmog|#0790-Cosmoem-https://pokemondb.net/pokedex/cosmoem|#0791-Solgaleo-https://pokemondb.net/pokedex/solgaleo|#0791-Solgaleo-https://pokemondb.net/pokedex/solgaleo|#0792-Lunala-https://pokemondb.net/pokedex/lunala|#0792-Lunala-https://pokemondb.net/pokedex/lunala|#0791-Solgaleo-https://pokemondb.net/pokedex/solgaleo|#0791-Solgaleo-https://pokemondb.net/pokedex/solgaleo|#0792-Lunala-https://pokemondb.net/pokedex/lunala|#0792-Lunala-https://pokemondb.net/pokedex/lunala|
0790,https://pokemondb.net/pokedex/cosmoem,Cosmoem,999.9 kg (2204.4 lbs),0.1 m (0′04″),Psychic,,Sturdy|,#0789-Cosmog-https://pokemondb.net/pokedex/cosmog|#0789-Cosmog-https://pokemondb.net/pokedex/cosmog|#0790-Cosmoem-https://pokemondb.net/pokedex/cosmoem|#0791-Solgaleo-https://pokemondb.net/pokedex/solgaleo|#0791-Solgaleo-https://pokemondb.net/pokedex/solgaleo|#0792-Lunala-https://pokemondb.net/pokedex/lunala|#0792-Lunala-https://pokemondb.net/pokedex/lunala|#0791-Solgaleo-https://pokemondb.net/pokedex/solgaleo|#0791-Solgaleo-https://pokemondb.net/pokedex/solgaleo|#0792-Lunala-https://pokemondb.net/pokedex/lunala|#0792-Lunala-https://pokemondb.net/pokedex/lunala|
0802,https://pokemondb.net/pokedex/marshadow,Marshadow,22.2 kg (48.9 lbs),0.7 m (2′04″),Fighting,Ghost,Technician|,
0800,https://pokemondb.net/pokedex/necrozma,Necrozma,230.0 kg (507.1 lbs),2.4 m (7′10″),Psychic,Steel,Prism Armor|Prism Armor|Prism Armor|Neuroforce|,
0801,https://pokemondb.net/pokedex/magearna,Magearna,80.5 kg (177.5 lbs),1.0 m (3′03″),Steel,Fairy,Soul-Heart|,
0799,https://pokemondb.net/pokedex/guzzlord,Guzzlord,888.0 kg (1957.7 lbs),5.5 m (18′01″),Dark,Dragon,Beast Boost|,
0798,https://pokemondb.net/pokedex/kartana,Kartana,0.1 kg (0.2 lbs),0.3 m (1′00″),Grass,Steel,Beast Boost|,
0803,https://pokemondb.net/pokedex/poipole,Poipole,1.8 kg (4.0 lbs),0.6 m (2′00″),Poison,,Beast Boost|,#0803-Poipole-https://pokemondb.net/pokedex/poipole|#0803-Poipole-https://pokemondb.net/pokedex/poipole|#0804-Naganadel-https://pokemondb.net/pokedex/naganadel|
0817,https://pokemondb.net/pokedex/drizzile,Drizzile,11.5 kg (25.4 lbs),0.7 m (2′04″),Water,,Torrent|Sniper|,#0816-Sobble-https://pokemondb.net/pokedex/sobble|#0816-Sobble-https://pokemondb.net/pokedex/sobble|#0817-Drizzile-https://pokemondb.net/pokedex/drizzile|#0818-Inteleon-https://pokemondb.net/pokedex/inteleon|
0823,https://pokemondb.net/pokedex/corviknight,Corviknight,75.0 kg (165.3 lbs),2.2 m (7′03″),Flying,Steel,Pressure|Unnerve|Mirror Armor|,#0821-Rookidee-https://pokemondb.net/pokedex/rookidee|#0821-Rookidee-https://pokemondb.net/pokedex/rookidee|#0822-Corvisquire-https://pokemondb.net/pokedex/corvisquire|#0823-Corviknight-https://pokemondb.net/pokedex/corviknight|
0821,https://pokemondb.net/pokedex/rookidee,Rookidee,1.8 kg (4.0 lbs),0.2 m (0′08″),Flying,,Keen Eye|Unnerve|Big Pecks|,#0821-Rookidee-https://pokemondb.net/pokedex/rookidee|#0821-Rookidee-https://pokemondb.net/pokedex/rookidee|#0822-Corvisquire-https://pokemondb.net/pokedex/corvisquire|#0823-Corviknight-https://pokemondb.net/pokedex/corviknight|
0822,https://pokemondb.net/pokedex/corvisquire,Corvisquire,16.0 kg (35.3 lbs),0.8 m (2′07″),Flying,,Keen Eye|Unnerve|Big Pecks|,#0821-Rookidee-https://pokemondb.net/pokedex/rookidee|#0821-Rookidee-https://pokemondb.net/pokedex/rookidee|#0822-Corvisquire-https://pokemondb.net/pokedex/corvisquire|#0823-Corviknight-https://pokemondb.net/pokedex/corviknight|
0847,https://pokemondb.net/pokedex/barraskewda,Barraskewda,30.0 kg (66.1 lbs),1.3 m (4′03″),Water,,Swift Swim|Propeller Tail|,#0846-Arrokuda-https://pokemondb.net/pokedex/arrokuda|#0846-Arrokuda-https://pokemondb.net/pokedex/arrokuda|#0847-Barraskewda-https://pokemondb.net/pokedex/barraskewda|
0827,https://pokemondb.net/pokedex/nickit,Nickit,8.9 kg (19.6 lbs),0.6 m (2′00″),Dark,,Run Away|Unburden|Stakeout|,#0827-Nickit-https://pokemondb.net/pokedex/nickit|#0827-Nickit-https://pokemondb.net/pokedex/nickit|#0828-Thievul-https://pokemondb.net/pokedex/thievul|
0826,https://pokemondb.net/pokedex/orbeetle,Orbeetle,40.8 kg (89.9 lbs),0.4 m (1′04″),Bug,Psychic,Swarm|Frisk|Telepathy|,#0824-Blipbug-https://pokemondb.net/pokedex/blipbug|#0824-Blipbug-https://pokemondb.net/pokedex/blipbug|#0825-Dottler-https://pokemondb.net/pokedex/dottler|#0826-Orbeetle-https://pokemondb.net/pokedex/orbeetle|
0825,https://pokemondb.net/pokedex/dottler,Dottler,19.5 kg (43.0 lbs),0.4 m (1′04″),Bug,Psychic,Swarm|Compound Eyes|Telepathy|,#0824-Blipbug-https://pokemondb.net/pokedex/blipbug|#0824-Blipbug-https://pokemondb.net/pokedex/blipbug|#0825-Dottler-https://pokemondb.net/pokedex/dottler|#0826-Orbeetle-https://pokemondb.net/pokedex/orbeetle|
0824,https://pokemondb.net/pokedex/blipbug,Blipbug,8.0 kg (17.6 lbs),0.4 m (1′04″),Bug,,Swarm|Compound Eyes|Telepathy|,#0824-Blipbug-https://pokemondb.net/pokedex/blipbug|#0824-Blipbug-https://pokemondb.net/pokedex/blipbug|#0825-Dottler-https://pokemondb.net/pokedex/dottler|#0826-Orbeetle-https://pokemondb.net/pokedex/orbeetle|
0876,https://pokemondb.net/pokedex/indeedee,Indeedee,28.0 kg (61.7 lbs),0.9 m (2′11″),Psychic,Normal,Inner Focus|Synchronize|Psychic Surge|Own Tempo|Synchronize|Psychic Surge|,
0877,https://pokemondb.net/pokedex/morpeko,Morpeko,3.0 kg (6.6 lbs),0.3 m (1′00″),Electric,Dark,Hunger Switch|Hunger Switch|,
0875,https://pokemondb.net/pokedex/eiscue,Eiscue,89.0 kg (196.2 lbs),1.4 m (4′07″),Ice,Lake of Outrage,Ice Face|Ice Face|,
0873,https://pokemondb.net/pokedex/frosmoth,Frosmoth,42.0 kg (92.6 lbs),1.3 m (4′03″),Ice,Bug,Shield Dust|Ice Scales|,#0872-Snom-https://pokemondb.net/pokedex/snom|#0872-Snom-https://pokemondb.net/pokedex/snom|#0873-Frosmoth-https://pokemondb.net/pokedex/frosmoth|
0931,https://pokemondb.net/pokedex/squawkabilly,Squawkabilly,2.4 kg (5.3 lbs),0.6 m (2′00″),Normal,Flying,Intimidate|Hustle|Guts|Intimidate|Hustle|Guts|Intimidate|Hustle|Sheer Force|Intimidate|Hustle|Sheer Force|,
0872,https://pokemondb.net/pokedex/snom,Snom,3.8 kg (8.4 lbs),0.3 m (1′00″),Ice,Bug,Shield Dust|Ice Scales|,#0872-Snom-https://pokemondb.net/pokedex/snom|#0872-Snom-https://pokemondb.net/pokedex/snom|#0873-Frosmoth-https://pokemondb.net/pokedex/frosmoth|
0871,https://pokemondb.net/pokedex/pincurchin,Pincurchin,1.0 kg (2.2 lbs),0.3 m (1′00″),Electric,,Lightning Rod|Electric Surge|,
0870,https://pokemondb.net/pokedex/falinks,Falinks,62.0 kg (136.7 lbs),3.0 m (9′10″),Fighting,,Battle Armor|Defiant|,
0928,https://pokemondb.net/pokedex/smoliv,Smoliv,6.5 kg (14.3 lbs),0.3 m (1′00″),Grass,Normal,Early Bird|Harvest|,#0928-Smoliv-https://pokemondb.net/pokedex/smoliv|#0928-Smoliv-https://pokemondb.net/pokedex/smoliv|#0929-Dolliv-https://pokemondb.net/pokedex/dolliv|#0930-Arboliva-https://pokemondb.net/pokedex/arboliva|
0930,https://pokemondb.net/pokedex/arboliva,Arboliva,48.2 kg (106.3 lbs),1.4 m (4′07″),Grass,Normal,Seed Sower|Harvest|,#0928-Smoliv-https://pokemondb.net/pokedex/smoliv|#0928-Smoliv-https://pokemondb.net/pokedex/smoliv|#0929-Dolliv-https://pokemondb.net/pokedex/dolliv|#0930-Arboliva-https://pokemondb.net/pokedex/arboliva|
0874,https://pokemondb.net/pokedex/stonjourner,Stonjourner,520.0 kg (1146.4 lbs),2.5 m (8′02″),Rock,,Power Spot|,
0955,https://pokemondb.net/pokedex/flittle,Flittle,1.5 kg (3.3 lbs),0.2 m (0′08″),Psychic,,Anticipation|Frisk|Speed Boost|,#0955-Flittle-https://pokemondb.net/pokedex/flittle|#0955-Flittle-https://pokemondb.net/pokedex/flittle|#0956-Espathra-https://pokemondb.net/pokedex/espathra|
0954,https://pokemondb.net/pokedex/rabsca,Rabsca,3.5 kg (7.7 lbs),0.3 m (1′00″),Bug,Psychic,Synchronize|Telepathy|,#0953-Rellor-https://pokemondb.net/pokedex/rellor|#0953-Rellor-https://pokemondb.net/pokedex/rellor|#0954-Rabsca-https://pokemondb.net/pokedex/rabsca|
0957,https://pokemondb.net/pokedex/tinkatink,Tinkatink,8.9 kg (19.6 lbs),0.4 m (1′04″),Fairy,Steel,Mold Breaker|Own Tempo|Pickpocket|,#0957-Tinkatink-https://pokemondb.net/pokedex/tinkatink|#0957-Tinkatink-https://pokemondb.net/pokedex/tinkatink|#0958-Tinkatuff-https://pokemondb.net/pokedex/tinkatuff|#0959-Tinkaton-https://pokemondb.net/pokedex/tinkaton|
0956,https://pokemondb.net/pokedex/espathra,Espathra,90.0 kg (198.4 lbs),1.9 m (6′03″),Psychic,,Opportunist|Frisk|Speed Boost|,#0955-Flittle-https://pokemondb.net/pokedex/flittle|#0955-Flittle-https://pokemondb.net/pokedex/flittle|#0956-Espathra-https://pokemondb.net/pokedex/espathra|
0988,https://pokemondb.net/pokedex/slither-wing,Slither Wing,92.0 kg (202.8 lbs),3.2 m (10′06″),Bug,Fighting,Protosynthesis|,
1025,https://pokemondb.net/pokedex/pecharunt,Pecharunt,0.3 kg (0.7 lbs),0.3 m (1′00″),Poison,Ghost,Poison Puppeteer|,
0999,https://pokemondb.net/pokedex/gimmighoul,Gimmighoul,5.0 kg (11.0 lbs),0.3 m (1′00″),Ghost,,Rattled|Run Away|,#0999-Gimmighoul-https://pokemondb.net/pokedex/gimmighoul|#0999-Gimmighoul-https://pokemondb.net/pokedex/gimmighoul|#1000-Gholdengo-https://pokemondb.net/pokedex/gholdengo|
0998,https://pokemondb.net/pokedex/baxcalibur,Baxcalibur,210.0 kg (463.0 lbs),2.1 m (6′11″),Dragon,Ice,Thermal Exchange|Ice Body|,#0996-Frigibax-https://pokemondb.net/pokedex/frigibax|#0996-Frigibax-https://pokemondb.net/pokedex/frigibax|#0997-Arctibax-https://pokemondb.net/pokedex/arctibax|#0998-Baxcalibur-https://pokemondb.net/pokedex/baxcalibur|
1024,https://pokemondb.net/pokedex/terapagos,Terapagos,6.5 kg (14.3 lbs),0.2 m (0′08″),Normal,,Tera Shift|Tera Shell|Teraform Zero|,
1022,https://pokemondb.net/pokedex/iron-boulder,Iron Boulder,162.5 kg (358.3 lbs),1.5 m (4′11″),Rock,Psychic,Quark Drive|,
0929,https://pokemondb.net/pokedex/dolliv,Dolliv,11.9 kg (26.2 lbs),0.6 m (2′00″),Grass,Normal,Early Bird|Harvest|,#0928-Smoliv-https://pokemondb.net/pokedex/smoliv|#0928-Smoliv-https://pokemondb.net/pokedex/smoliv|#0929-Dolliv-https://pokemondb.net/pokedex/dolliv|#0930-Arboliva-https://pokemondb.net/pokedex/arboliva|
1023,https://pokemondb.net/pokedex/iron-crown,Iron Crown,156.0 kg (343.9 lbs),1.6 m (5′03″),Steel,Psychic,Quark Drive|,
1021,https://pokemondb.net/pokedex/raging-bolt,Raging Bolt,480.0 kg (1058.2 lbs),5.2 m (17′01″),Electric,Dragon,Protosynthesis|,
1020,https://pokemondb.net/pokedex/gouging-fire,Gouging Fire,590.0 kg (1300.7 lbs),3.5 m (11′06″),Fire,Dragon,Protosynthesis|,
1019,https://pokemondb.net/pokedex/hydrapple,Hydrapple,93.0 kg (205.0 lbs),1.8 m (5′11″),Grass,Dragon,Supersweet Syrup|Regenerator|Sticky Hold|,#0840-Applin-https://pokemondb.net/pokedex/applin|#0840-Applin-https://pokemondb.net/pokedex/applin|#0841-Flapple-https://pokemondb.net/pokedex/flapple|#0841-Flapple-https://pokemondb.net/pokedex/flapple|#0842-Appletun-https://pokemondb.net/pokedex/appletun|#0842-Appletun-https://pokemondb.net/pokedex/appletun|#1011-Dipplin-https://pokemondb.net/pokedex/dipplin|#1011-Dipplin-https://pokemondb.net/pokedex/dipplin|#1019-Hydrapple-https://pokemondb.net/pokedex/hydrapple|#0841-Flapple-https://pokemondb.net/pokedex/flapple|#0841-Flapple-https://pokemondb.net/pokedex/flapple|#0842-Appletun-https://pokemondb.net/pokedex/appletun|#0842-Appletun-https://pokemondb.net/pokedex/appletun|#1011-Dipplin-https://pokemondb.net/pokedex/dipplin|#1011-Dipplin-https://pokemondb.net/pokedex/dipplin|#1019-Hydrapple-https://pokemondb.net/pokedex/hydrapple|
